,altitude,cadence,distance,heart_rate,latitude,longitude,time
1589,79.5999984741211,0.0,40265.33984375,123,53.48252045921981,-6.270789261907339,2015-09-13T08:28:15
1590,79.19999694824219,0.0,40276.12890625,122,53.48261643201113,-6.270811557769775,2015-09-13T08:28:16
1591,78.80000305175781,46.0,40286.73046875,121,53.48271081224084,-6.27083376981318,2015-09-13T08:28:17
1592,78.80000305175781,0.0,40347.73828125,119,53.48325370810926,-6.270961007103324,2015-09-13T08:28:23
1593,78.19999694824219,0.0,40379.03125,117,53.48353073000908,-6.271041389554739,2015-09-13T08:28:26
1594,77.80000305175781,93.0,40389.5,116,53.483621925115585,-6.271080281585455,2015-09-13T08:28:27
1595,77.4000015258789,94.0,40399.62890625,115,53.483709432184696,-6.271122945472598,2015-09-13T08:28:28
1596,77.0,70.0,40420.30859375,114,53.48388561978936,-6.271221935749054,2015-09-13T08:28:30
1597,76.5999984741211,0.0,40431.171875,112,53.483978156000376,-6.271274322643876,2015-09-13T08:28:31
1598,76.5999984741211,0.0,40492.71875,109,53.484495067968965,-6.271603228524327,2015-09-13T08:28:37
1599,76.19999694824219,0.0,40502.87890625,108,53.48457737825811,-6.271669697016478,2015-09-13T08:28:38
1600,75.80000305175781,0.0,40512.48046875,107,53.48465499468148,-6.271732645109296,2015-09-13T08:28:39
1601,75.4000015258789,13.0,40521.69921875,107,53.484730599448085,-6.271789642050862,2015-09-13T08:28:40
1602,74.80000305175781,72.0,40530.69921875,107,53.48480469547212,-6.2718437891453505,2015-09-13T08:28:41
1603,74.4000015258789,88.0,40540.33984375,108,53.48488331772387,-6.271904557943344,2015-09-13T08:28:42
1604,74.4000015258789,88.0,40578.41015625,110,53.48519126884639,-6.272154254838824,2015-09-13T08:28:46
1605,74.4000015258789,79.0,40628.12890625,109,53.48561421968043,-6.272395150735974,2015-09-13T08:28:52
1606,74.4000015258789,57.0,40676.71875,109,53.48603649996221,-6.272554406896234,2015-09-13T08:28:58
1607,74.4000015258789,76.0,40685.640625,109,53.486116295680404,-6.272542169317603,2015-09-13T08:28:59
1608,74.4000015258789,81.0,40712.73828125,108,53.48633799701929,-6.272386098280549,2015-09-13T08:29:02
1609,74.4000015258789,0.0,40731.55859375,108,53.486453080549836,-6.272175293415785,2015-09-13T08:29:04
1610,74.4000015258789,62.0,40741.421875,108,53.48651284351945,-6.272065406665206,2015-09-13T08:29:05
1611,74.4000015258789,78.0,40781.76171875,108,53.486772095784545,-6.27164195291698,2015-09-13T08:29:10
1612,74.4000015258789,78.0,40830.5,107,53.487098990008235,-6.271150186657906,2015-09-13T08:29:16
1613,74.4000015258789,78.0,40839.1796875,107,53.487167386338115,-6.271086148917675,2015-09-13T08:29:17
1614,74.4000015258789,79.0,40865.171875,108,53.48737299442291,-6.270901244133711,2015-09-13T08:29:20
1615,74.0,76.0,40905.37890625,107,53.48771145567298,-6.270692786201835,2015-09-13T08:29:25
1616,73.5999984741211,76.0,40913.44921875,107,53.48778245039284,-6.270668478682637,2015-09-13T08:29:26
1617,73.19999694824219,76.0,40922.12109375,108,53.48785428330302,-6.270617600530386,2015-09-13T08:29:27
1618,72.80000305175781,37.0,40930.71875,107,53.487923769280314,-6.270560771226883,2015-09-13T08:29:28
1619,72.19999694824219,62.0,40939.0703125,107,53.48799149505794,-6.2705067079514265,2015-09-13T08:29:29
1620,72.19999694824219,79.0,40947.3515625,108,53.48805829882622,-6.270451555028558,2015-09-13T08:29:30
1621,72.19999694824219,83.0,41005.62109375,110,53.488486697897315,-6.269947048276663,2015-09-13T08:29:37
1622,72.19999694824219,77.0,41070.12109375,112,53.488982152193785,-6.2694429606199265,2015-09-13T08:29:45
1623,72.19999694824219,77.0,41077.94921875,112,53.48904266953468,-6.269382694736123,2015-09-13T08:29:46
1624,72.19999694824219,90.0,41135.58984375,111,53.48952999338508,-6.269083796069026,2015-09-13T08:29:53
1625,72.19999694824219,110.0,41153.23828125,114,53.48969134502113,-6.2690480053424835,2015-09-13T08:29:55
1626,72.19999694824219,117.0,41172.30078125,118,53.48986778408289,-6.269030570983887,2015-09-13T08:29:57
1627,72.19999694824219,120.0,41182.37109375,119,53.48996099084616,-6.269026882946491,2015-09-13T08:29:58
1628,72.19999694824219,117.0,41202.48828125,123,53.490146566182375,-6.269025458022952,2015-09-13T08:30:00
1629,72.19999694824219,73.0,41222.3984375,126,53.49032744765282,-6.269013052806258,2015-09-13T08:30:02
1630,72.19999694824219,115.0,41241.2890625,130,53.490497851744294,-6.268997546285391,2015-09-13T08:30:04
1631,72.19999694824219,0.0,41304.6015625,131,53.49106782115996,-6.268968628719449,2015-09-13T08:30:11
1632,72.19999694824219,95.0,41345.33984375,128,53.49143335595727,-6.268938789144158,2015-09-13T08:30:16
1633,72.19999694824219,96.0,41385.671875,126,53.49179486744106,-6.2689746636897326,2015-09-13T08:30:21
1634,72.19999694824219,98.0,41452.78125,127,53.492393754422665,-6.2690933514386415,2015-09-13T08:30:29
1635,72.19999694824219,99.0,41477.55078125,126,53.49261545576155,-6.2691260408610106,2015-09-13T08:30:32
1636,72.19999694824219,100.0,41545.69140625,125,53.49322574213147,-6.269207512959838,2015-09-13T08:30:40
1637,72.19999694824219,98.0,41554.1484375,124,53.49330151453614,-6.269217906519771,2015-09-13T08:30:41
1638,72.5999984741211,91.0,41585.55859375,124,53.49358289502561,-6.269252859055996,2015-09-13T08:30:45
1639,73.19999694824219,89.0,41593.55859375,124,53.49365481175482,-6.269256547093391,2015-09-13T08:30:46
1640,73.5999984741211,88.0,41600.80078125,124,53.4937197715044,-6.269262498244643,2015-09-13T08:30:47
1641,74.0,85.0,41608.0390625,125,53.49378456361592,-6.269271969795227,2015-09-13T08:30:48
1642,74.4000015258789,84.0,41614.98828125,125,53.49384667351842,-6.269284961745143,2015-09-13T08:30:49
1643,74.4000015258789,125.0,41660.73828125,127,53.4942536149174,-6.26938059926033,2015-09-13T08:30:55
1644,74.4000015258789,128.0,41697.44921875,131,53.494572127237916,-6.269524684175849,2015-09-13T08:30:59
1645,74.4000015258789,118.0,41706.078125,132,53.49464722909033,-6.269557541236281,2015-09-13T08:31:00
1646,74.80000305175781,67.0,41713.94140625,133,53.49471503868699,-6.269590314477682,2015-09-13T08:31:01
1647,75.19999694824219,91.0,41721.8984375,135,53.49478326737881,-6.269626189023256,2015-09-13T08:31:02
1648,75.5999984741211,101.0,41730.66015625,136,53.49485878832638,-6.269663320854306,2015-09-13T08:31:03
1649,76.0,99.0,41738.421875,136,53.49492575973272,-6.269696094095707,2015-09-13T08:31:04
1650,76.5999984741211,98.0,41746.390625,136,53.494994742795825,-6.2697286158800125,2015-09-13T08:31:05
1651,76.5999984741211,96.0,41762.16015625,136,53.49513312801719,-6.2697801645845175,2015-09-13T08:31:07
1652,77.0,99.0,41777.37109375,137,53.4952671546489,-6.269825007766485,2015-09-13T08:31:09
1653,77.4000015258789,101.0,41785.6796875,137,53.49534133449197,-6.269840514287353,2015-09-13T08:31:10
1654,77.80000305175781,103.0,41793.76171875,137,53.495414005592465,-6.269849482923746,2015-09-13T08:31:11
1655,78.19999694824219,97.0,41801.7890625,137,53.49548608995974,-6.269857864826918,2015-09-13T08:31:12
1656,78.5999984741211,104.0,41810.16015625,137,53.49556119181216,-6.269865743815899,2015-09-13T08:31:13
