time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks
2015-09-13 08:18:12,69.80000305175781,75,35565.87109375,128,53.45928297378122,-6.21970315463841,4.0,False
2015-09-13 08:18:13,69.80000305175781,58,35572.828125,127,53.459271155297756,-6.219806000590324,1.0,False
2015-09-13 08:18:14,69.80000305175781,65,35580.278125,127,53.45927241258323,-6.219918267801404,0.0,False
2015-09-13 08:18:15,69.80000305175781,73,35587.728125,127,53.45927366986871,-6.220030535012484,0.0,False
2015-09-13 08:18:16,69.80000305175781,80,35595.178125,127,53.45927492715419,-6.220142802223563,0.0,False
2015-09-13 08:18:17,69.80000305175781,88,35602.628125,127,53.459276184439666,-6.220255069434643,0.0,False
2015-09-13 08:18:18,69.80000305175781,95,35610.078125,127,53.45927744172514,-6.220367336645722,5.0,False
2015-09-13 08:18:19,69.80000305175781,96,35618.3984375,126,53.45927559770644,-6.2204928137362,0.0,False
2015-09-13 08:18:20,69.80000305175781,98,35626.71875,126,53.45927375368774,-6.220618290826678,0.0,False
2015-09-13 08:18:21,69.80000305175781,99,35635.0390625,125,53.45927190966904,-6.220743767917156,0.0,False
2015-09-13 08:18:22,69.80000305175781,100,35643.359375,124,53.45927006565034,-6.220869245007634,4.0,False
2015-09-13 08:18:23,69.80000305175781,96,35652.079427083336,124,53.45926889218389,-6.221000617370009,0.0,False
2015-09-13 08:18:24,69.80000305175781,91,35660.799479166664,124,53.45926771871745,-6.221131989732385,0.0,False
2015-09-13 08:18:25,69.80000305175781,87,35669.51953125,124,53.459266545251005,-6.22126336209476,3.0,False
2015-09-13 08:18:26,69.40000152587889,99,35678.05078125,124,53.459271239116795,-6.221391772851348,1.0,False
2015-09-13 08:18:27,69.0,98,35686.73046875,124,53.45927174203097,-6.221522446721793,1.0,False
2015-09-13 08:18:28,68.59999847412111,96,35694.98828125,125,53.45927149057388,-6.22164691798389,1.0,False
2015-09-13 08:18:29,68.19999694824219,93,35703.2109375,125,53.45927157439292,-6.22177055105567,1.0,False
2015-09-13 08:18:30,67.80000305175781,106,35711.1484375,126,53.45926771871746,-6.221890244632959,1.0,False
2015-09-13 08:18:31,67.80000305175781,104,35719.11328125,126,53.45926553942264,-6.222010105848312,0.0,False
2015-09-13 08:18:32,67.80000305175781,101,35727.078125,127,53.459263360127814,-6.222129967063665,2.0,False
2015-09-13 08:18:33,67.80000305175781,100,35734.9609375,128,53.459272244945176,-6.222247648984194,1.0,False
2015-09-13 08:18:34,68.0,100,35742.99609375,129,53.459288338199265,-6.222365414723754,0.0,False
2015-09-13 08:18:35,68.19999694824219,99,35751.03125,130,53.459304431453354,-6.222483180463314,2.0,False
2015-09-13 08:18:36,68.59999847412111,98,35758.96875,130,53.45933016389608,-6.222594743594527,1.0,False
2015-09-13 08:18:37,69.0,96,35766.859375,131,53.45935807563365,-6.222703959792852,1.0,False
2015-09-13 08:18:38,69.40000152587889,94,35773.94140625,132,53.459387579932816,-6.222798926755786,1.0,False
2015-09-13 08:18:39,69.80000305175781,93,35780.78125,133,53.459415575489395,-6.222890708595513,1.0,False
2015-09-13 08:18:40,70.0,92,35787.9765625,134,53.459448013454676,-6.222984460182488,0.0,False
2015-09-13 08:18:41,70.19999694824219,92,35795.171875,134,53.45948045141996,-6.2230782117694625,2.0,False
2015-09-13 08:18:42,70.5999984741211,91,35802.12890625,134,53.459515739232295,-6.223164713010192,1.0,False
2015-09-13 08:18:43,71.19999694824219,87,35809.01171875,135,53.45955295488238,-6.223247526213528,1.0,False
2015-09-13 08:18:44,71.5999984741211,85,35816.171875,135,53.45959251746535,-6.223332351073622,1.0,False
2015-09-13 08:18:45,72.0,85,35822.53125,135,53.45963182859122,-6.2234019208699465,1.0,False
2015-09-13 08:18:46,72.0,86,35829.427083333336,135,53.45967558212578,-6.223475458100438,0.0,False
2015-09-13 08:18:47,72.0,87,35836.322916666664,135,53.45971933566034,-6.22354899533093,0.0,False
2015-09-13 08:18:48,72.0,88,35843.21875,135,53.4597630891949,-6.223622532561421,3.0,False
2015-09-13 08:18:49,72.0,89,35850.649088541664,134,53.45980603247882,-6.2237081956118345,0.0,False
2015-09-13 08:18:50,72.0,90,35858.079427083336,134,53.45984897576273,-6.223793858662248,0.0,False
2015-09-13 08:18:51,72.0,91,35865.509765625,134,53.45989191904665,-6.223879521712661,0.0,False
2015-09-13 08:18:52,72.0,92,35872.940104166664,133,53.45993486233056,-6.223965184763074,0.0,False
2015-09-13 08:18:53,72.0,93,35880.370442708336,132,53.45997780561448,-6.224050847813487,0.0,False
2015-09-13 08:18:54,72.0,94,35887.80078125,132,53.460020748898394,-6.2241365108639,6.0,False
2015-09-13 08:18:55,72.0,93,35895.05078125,132,53.460058132186525,-6.224225778132678,1.0,False
2015-09-13 08:18:56,72.0,91,35902.21875,131,53.46009124070406,-6.224318398162723,1.0,False
2015-09-13 08:18:57,72.0,89,35908.736328125,131,53.460117790382355,-6.2244059052318335,0.0,False
2015-09-13 08:18:58,72.0,87,35915.25390625,132,53.46014434006065,-6.224493412300944,0.0,False
2015-09-13 08:18:59,72.0,85,35921.771484375,132,53.46017088973894,-6.224580919370055,0.0,False
2015-09-13 08:19:00,72.0,83,35928.2890625,132,53.460197439417236,-6.224668426439166,4.0,False
2015-09-13 08:19:01,72.20000076293945,81,35934.859375,132,53.4602240100503,-6.22475681360811,0.0,False
2015-09-13 08:19:02,72.4000015258789,79,35941.4296875,132,53.46025058068336,-6.224845200777054,2.0,False
2015-09-13 08:19:03,72.80000305175781,79,35947.48828125,132,53.460276648402214,-6.224925331771374,1.0,False
2015-09-13 08:19:04,73.4000015258789,78,35953.859375,132,53.460303386673324,-6.225009988993406,1.0,False
2015-09-13 08:19:05,73.80000305175781,71,35959.94140625,132,53.46032995730639,-6.225090036168695,1.0,False
2015-09-13 08:19:06,74.19999694824219,62,35965.9296875,132,53.460354432463646,-6.2251704186201104,1.0,False
2015-09-13 08:19:07,74.19999694824219,67,35972.010416666664,132,53.46037644892931,-6.225254153832794,0.0,False
2015-09-13 08:19:08,74.19999694824219,71,35978.091145833336,132,53.460398465394974,-6.225337889045477,0.0,False
2015-09-13 08:19:09,74.19999694824219,76,35984.171875,132,53.46042048186064,-6.225421624258161,3.0,False
2015-09-13 08:19:10,74.5999984741211,77,35990.48828125,133,53.460443196818225,-6.225508963689207,1.0,False
2015-09-13 08:19:11,75.0,78,35996.8515625,134,53.46046532504261,-6.2255972251296035,1.0,False
2015-09-13 08:19:12,75.4000015258789,78,36003.26171875,134,53.460489632561796,-6.225684732198715,1.0,False
2015-09-13 08:19:13,75.80000305175781,78,36009.7890625,135,53.46051536500454,-6.225773077458142,1.0,False
2015-09-13 08:19:14,76.19999694824219,78,36016.26953125,135,53.460542606189854,-6.225859243422747,1.0,False
2015-09-13 08:19:15,76.19999694824219,78,36022.2919921875,135,53.46056670416147,-6.225940422154963,0.0,False
2015-09-13 08:19:16,76.19999694824219,77,36028.314453125,136,53.46059080213309,-6.226021600887179,0.0,False
2015-09-13 08:19:17,76.19999694824219,76,36034.3369140625,136,53.46061490010471,-6.226102779619396,0.0,False
2015-09-13 08:19:18,76.19999694824219,76,36040.359375,136,53.46063899807633,-6.226183958351612,4.0,False
2015-09-13 08:19:19,76.29999732971191,78,36046.5966796875,136,53.46066267695278,-6.226269097533077,0.0,False
2015-09-13 08:19:20,76.39999771118164,79,36052.833984375,136,53.46068635582924,-6.226354236714542,0.0,False
2015-09-13 08:19:21,76.49999809265137,80,36059.0712890625,136,53.4607100347057,-6.226439375896008,0.0,False
2015-09-13 08:19:22,76.5999984741211,82,36065.30859375,136,53.46073371358215,-6.226524515077473,4.0,False
2015-09-13 08:19:23,77.0,83,36071.73046875,137,53.46076036803424,-6.226610345765947,1.0,False
2015-09-13 08:19:24,77.4000015258789,83,36078.19140625,137,53.46078685484826,-6.226696847006679,1.0,False
2015-09-13 08:19:25,77.80000305175781,69,36084.55078125,137,53.46081241965294,-6.226782510057093,1.0,False
2015-09-13 08:19:26,78.19999694824219,53,36090.87109375,137,53.4608368948102,-6.2268684245646,1.0,False
2015-09-13 08:19:27,78.19999694824219,79,36096.890625,137,53.460862040519714,-6.226948639377952,1.0,False
2015-09-13 08:19:28,78.19999694824219,78,36102.939453125,137,53.460885275155306,-6.22703093290329,0.0,False
