time,distance_diff,time_diff,speed,moving,breaks
2015-09-13 08:02:38,9.830078125,1,35.4,True,False
2015-09-13 08:02:41,28.41015625,3,34.1,True,False
2015-09-13 08:02:42,9.259765625,1,33.3,True,False
2015-09-13 08:02:49,63.51953125,7,32.7,True,False
2015-09-13 08:02:51,17.669921875,2,31.8,True,False
2015-09-13 08:02:59,61.44921875,8,27.7,True,False
2015-09-13 08:03:06,45.62109375,7,23.5,True,False
2015-09-13 08:03:07,6.080078125,1,21.9,True,False
2015-09-13 08:03:08,6.580078125,1,23.7,True,False
2015-09-13 08:03:09,6.6796875,1,24.0,True,False
2015-09-13 08:03:10,6.73046875,1,24.2,True,False
2015-09-13 08:03:11,6.779296875,1,24.4,True,False
2015-09-13 08:03:13,13.970703125,2,25.1,True,False
2015-09-13 08:03:17,28.46875,4,25.6,True,False
2015-09-13 08:03:23,45.73046875,6,27.4,True,False
2015-09-13 08:03:26,25.599609375,3,30.7,True,False
2015-09-13 08:03:27,8.83984375,1,31.8,True,False
2015-09-13 08:03:28,9.19140625,1,33.1,True,False
2015-09-13 08:03:29,8.919921875,1,32.1,True,False
2015-09-13 08:03:30,8.548828125,1,30.8,True,False
2015-09-13 08:03:31,8.720703125,1,31.4,True,False
2015-09-13 08:03:38,58.509765625,7,30.1,True,False
2015-09-13 08:03:45,60.140625,7,30.9,True,False
2015-09-13 08:03:52,61.75,7,31.8,True,False
2015-09-13 08:03:53,9.1484375,1,32.9,True,False
2015-09-13 08:03:58,46.6015625,5,33.6,True,False
2015-09-13 08:04:00,19.080078125,2,34.3,True,False
2015-09-13 08:04:07,63.759765625,7,32.8,True,False
2015-09-13 08:04:08,8.919921875,1,32.1,True,False
2015-09-13 08:04:15,61.73046875,7,31.7,True,False
2015-09-13 08:04:16,8.62890625,1,31.1,True,False
2015-09-13 08:04:23,57.640625,7,29.6,True,False
2015-09-13 08:04:27,32.83984375,4,29.6,True,False
2015-09-13 08:04:31,30.98046875,4,27.9,True,False
2015-09-13 08:04:32,7.19921875,1,25.9,True,False
2015-09-13 08:04:35,21.990234375,3,26.4,True,False
2015-09-13 08:04:41,39.75,6,23.8,True,False
2015-09-13 08:04:42,6.419921875,1,23.1,True,False
2015-09-13 08:04:43,6.609375,1,23.8,True,False
2015-09-13 08:04:44,6.58984375,1,23.7,True,False
2015-09-13 08:04:45,6.310546875,1,22.7,True,False
2015-09-13 08:04:47,14.080078125,2,25.3,True,False
2015-09-13 08:04:50,21.720703125,3,26.1,True,False
2015-09-13 08:04:52,13.80859375,2,24.9,True,False
2015-09-13 08:04:58,40.98046875,6,24.6,True,False
2015-09-13 08:05:01,20.51953125,3,24.6,True,False
2015-09-13 08:05:07,38.25,6,23.0,True,False
2015-09-13 08:05:10,19.970703125,3,24.0,True,False
2015-09-13 08:05:12,16.26953125,2,29.3,True,False
2015-09-13 08:05:15,20.849609375,3,25.0,True,False
2015-09-13 08:05:16,5.98046875,1,21.5,True,False
2015-09-13 08:05:17,5.970703125,1,21.5,True,False
2015-09-13 08:05:20,18.87890625,3,22.7,True,False
2015-09-13 08:05:21,5.650390625,1,20.3,True,False
2015-09-13 08:05:25,20.83984375,4,18.8,True,False
2015-09-13 08:05:31,23.060546875,6,13.8,True,False
2015-09-13 08:05:33,4.80078125,2,8.6,True,False
2015-09-13 08:05:35,6.98828125,2,12.6,True,False
2015-09-13 08:05:39,24.05078125,4,21.6,True,False
2015-09-13 08:05:40,8.009765625,1,28.8,True,False
2015-09-13 08:05:41,7.669921875,1,27.6,True,False
2015-09-13 08:05:42,9.009765625,1,32.4,True,False
2015-09-13 08:05:43,8.361328125,1,30.1,True,False
2015-09-13 08:05:44,7.5703125,1,27.3,True,False
2015-09-13 08:05:45,7.009765625,1,25.2,True,False
2015-09-13 08:05:46,5.83984375,1,21.0,True,False
2015-09-13 08:05:47,5.91015625,1,21.3,True,False
2015-09-13 08:05:48,4.96875,1,17.9,True,False
2015-09-13 08:05:49,5.880859375,1,21.2,True,False
2015-09-13 08:05:50,4.0390625,1,14.5,True,False
2015-09-13 08:05:51,4.03125,1,14.5,True,False
2015-09-13 08:05:54,19.849609375,3,23.8,True,False
2015-09-13 08:05:55,8.310546875,1,29.9,True,False
2015-09-13 08:05:57,14.83984375,2,26.7,True,False
2015-09-13 08:05:58,6.5703125,1,23.7,True,False
2015-09-13 08:06:00,13.359375,2,24.0,True,False
2015-09-13 08:06:06,41.189453125,6,24.7,True,False
2015-09-13 08:06:10,33.08984375,4,29.8,True,False
2015-09-13 08:06:13,24.150390625,3,29.0,True,False
2015-09-13 08:06:14,7.529296875,1,27.1,True,False
2015-09-13 08:06:21,52.380859375,7,26.9,True,False
2015-09-13 08:06:28,57.83984375,7,29.7,True,False
2015-09-13 08:06:32,36.740234375,4,33.1,True,False
2015-09-13 08:06:34,18.91015625,2,34.0,True,False
2015-09-13 08:06:38,37.029296875,4,33.3,True,False
2015-09-13 08:06:44,49.630859375,6,29.8,True,False
2015-09-13 08:06:45,7.759765625,1,27.9,True,False
2015-09-13 08:06:50,39.458984375,5,28.4,True,False
2015-09-13 08:06:55,41.3515625,5,29.8,True,False
2015-09-13 08:06:59,32.388671875,4,29.1,True,False
2015-09-13 08:07:03,31.1796875,4,28.1,True,False
2015-09-13 08:07:11,64.58984375,8,29.1,True,False
2015-09-13 08:07:16,39.720703125,5,28.6,True,False
2015-09-13 08:07:19,23.310546875,3,28.0,True,False
2015-09-13 08:07:26,54.609375,7,28.1,True,False
2015-09-13 08:07:30,33.380859375,4,30.0,True,False
2015-09-13 08:07:35,39.58984375,5,28.5,True,False
2015-09-13 08:07:42,52.91015625,7,27.2,True,False
2015-09-13 08:07:43,7.650390625,1,27.5,True,False
2015-09-13 08:07:47,31.009765625,4,27.9,True,False
2015-09-13 08:07:53,45.869140625,6,27.5,True,False
2015-09-13 08:07:59,40.880859375,6,24.5,True,False
2015-09-13 08:08:00,5.62890625,1,20.3,True,False
2015-09-13 08:08:03,19.05078125,3,22.9,True,False
2015-09-13 08:08:05,13.359375,2,24.0,True,False
2015-09-13 08:08:07,12.919921875,2,23.3,True,False
2015-09-13 08:08:09,13.970703125,2,25.1,True,False
2015-09-13 08:08:10,7.4296875,1,26.7,True,False
2015-09-13 08:08:19,64.900390625,9,26.0,True,False
2015-09-13 08:08:28,66.30859375,9,26.5,True,False
2015-09-13 08:08:29,6.91015625,1,24.9,True,False
2015-09-13 08:08:36,50.5703125,7,26.0,True,False
2015-09-13 08:08:42,41.08984375,6,24.7,True,False
2015-09-13 08:08:45,19.310546875,3,23.2,True,False
2015-09-13 08:08:46,6.30078125,1,22.7,True,False
2015-09-13 08:08:47,6.478515625,1,23.3,True,False
2015-09-13 08:08:49,11.861328125,2,21.4,True,False
2015-09-13 08:08:50,6.228515625,1,22.4,True,False
2015-09-13 08:08:51,6.2109375,1,22.4,True,False
2015-09-13 08:08:57,36.1796875,6,21.7,True,False
2015-09-13 08:08:58,5.05078125,1,18.2,True,False
2015-09-13 08:08:59,5.23046875,1,18.8,True,False
2015-09-13 08:09:00,5.548828125,1,20.0,True,False
2015-09-13 08:09:01,5.66015625,1,20.4,True,False
2015-09-13 08:09:04,17.75,3,21.3,True,False
2015-09-13 08:09:05,6.060546875,1,21.8,True,False
2015-09-13 08:09:06,5.7890625,1,20.8,True,False
2015-09-13 08:09:07,5.599609375,1,20.2,True,False
2015-09-13 08:09:08,5.53125,1,19.9,True,False
2015-09-13 08:09:09,5.388671875,1,19.4,True,False
2015-09-13 08:09:11,11.51171875,2,20.7,True,False
2015-09-13 08:09:16,27.0,5,19.4,True,False
2015-09-13 08:09:17,4.7890625,1,17.2,True,False
2015-09-13 08:09:20,16.08984375,3,19.3,True,False
2015-09-13 08:09:23,17.609375,3,21.1,True,False
2015-09-13 08:09:24,6.330078125,1,22.8,True,False
2015-09-13 08:09:33,56.640625,9,22.7,True,False
2015-09-13 08:09:37,24.51953125,4,22.1,True,False
2015-09-13 08:09:41,28.220703125,4,25.4,True,False
2015-09-13 08:09:44,23.740234375,3,28.5,True,False
2015-09-13 08:09:45,7.708984375,1,27.8,True,False
2015-09-13 08:09:46,7.25,1,26.1,True,False
2015-09-13 08:09:47,7.431640625,1,26.8,True,False
2015-09-13 08:09:48,7.44921875,1,26.8,True,False
2015-09-13 08:09:53,42.4296875,5,30.5,True,False
2015-09-13 08:09:58,39.51953125,5,28.5,True,False
2015-09-13 08:10:03,23.8203125,5,17.2,True,False
2015-09-13 08:10:04,5.580078125,1,20.1,True,False
2015-09-13 08:10:06,11.359375,2,20.4,True,False
2015-09-13 08:10:07,5.87109375,1,21.1,True,False
2015-09-13 08:10:08,6.44921875,1,23.2,True,False
2015-09-13 08:10:09,6.259765625,1,22.5,True,False
2015-09-13 08:10:10,5.919921875,1,21.3,True,False
2015-09-13 08:10:11,6.521484375,1,23.5,True,False
2015-09-13 08:10:16,35.16015625,5,25.3,True,False
2015-09-13 08:10:17,6.849609375,1,24.7,True,False
2015-09-13 08:10:20,22.96875,3,27.6,True,False
2015-09-13 08:10:22,16.150390625,2,29.1,True,False
2015-09-13 08:10:28,44.791015625,6,26.9,True,False
2015-09-13 08:10:30,15.138671875,2,27.2,True,False
2015-09-13 08:10:38,54.73046875,8,24.6,True,False
2015-09-13 08:10:44,38.470703125,6,23.1,True,False
2015-09-13 08:10:46,13.400390625,2,24.1,True,False
2015-09-13 08:10:49,20.099609375,3,24.1,True,False
2015-09-13 08:10:55,35.69921875,6,21.4,True,False
2015-09-13 08:10:56,5.580078125,1,20.1,True,False
2015-09-13 08:10:59,19.439453125,3,23.3,True,False
2015-09-13 08:11:00,7.521484375,1,27.1,True,False
2015-09-13 08:11:01,7.150390625,1,25.7,True,False
2015-09-13 08:11:03,15.69921875,2,28.3,True,False
2015-09-13 08:11:04,8.720703125,1,31.4,True,False
2015-09-13 08:11:06,17.0390625,2,30.7,True,False
2015-09-13 08:11:07,8.3203125,1,30.0,True,False
2015-09-13 08:11:11,30.140625,4,27.1,True,False
2015-09-13 08:11:12,7.109375,1,25.6,True,False
2015-09-13 08:11:13,7.1796875,1,25.8,True,False
2015-09-13 08:11:14,7.529296875,1,27.1,True,False
2015-09-13 08:11:15,8.5703125,1,30.9,True,False
2015-09-13 08:11:16,8.919921875,1,32.1,True,False
2015-09-13 08:11:17,9.021484375,1,32.5,True,False
2015-09-13 08:11:18,9.369140625,1,33.7,True,False
2015-09-13 08:11:19,8.8203125,1,31.8,True,False
2015-09-13 08:11:20,8.759765625,1,31.5,True,False
2015-09-13 08:11:24,35.599609375,4,32.0,True,False
2015-09-13 08:11:32,65.291015625,8,29.4,True,False
2015-09-13 08:11:36,30.619140625,4,27.6,True,False
2015-09-13 08:11:39,23.259765625,3,27.9,True,False
2015-09-13 08:11:42,22.671875,3,27.2,True,False
2015-09-13 08:11:44,15.83984375,2,28.5,True,False
2015-09-13 08:11:45,7.63671875,1,27.5,True,False
2015-09-13 08:11:46,8.3125,1,29.9,True,False
2015-09-13 08:11:50,31.828125,4,28.6,True,False
2015-09-13 08:11:57,56.55078125,7,29.1,True,False
2015-09-13 08:12:05,64.19921875,8,28.9,True,False
2015-09-13 08:12:06,7.48046875,1,26.9,True,False
2015-09-13 08:12:14,62.94921875,8,28.3,True,False
2015-09-13 08:12:15,7.90234375,1,28.4,True,False
2015-09-13 08:12:22,53.8203125,7,27.7,True,False
2015-09-13 08:12:29,50.7890625,7,26.1,True,False
2015-09-13 08:12:37,61.48828125,8,27.7,True,False
2015-09-13 08:12:38,8.15234375,1,29.3,True,False
2015-09-13 08:12:46,62.5390625,8,28.1,True,False
2015-09-13 08:12:47,9.4296875,1,33.9,True,False
2015-09-13 08:12:50,28.03125,3,33.6,True,False
2015-09-13 08:12:51,9.48828125,1,34.2,True,False
2015-09-13 08:12:53,18.3515625,2,33.0,True,False
2015-09-13 08:12:54,8.109375,1,29.2,True,False
2015-09-13 08:12:55,7.87109375,1,28.3,True,False
2015-09-13 08:13:00,38.62890625,5,27.8,True,False
2015-09-13 08:13:08,63.28125,8,28.5,True,False
2015-09-13 08:13:12,29.25,4,26.3,True,False
2015-09-13 08:13:13,7.87890625,1,28.4,True,False
2015-09-13 08:13:19,0.0,6,0.0,False,False
2015-09-13 08:13:24,0.0,5,0.0,False,False
2015-09-13 08:13:29,35.0078125,5,25.2,True,False
2015-09-13 08:13:32,19.890625,3,23.9,True,False
2015-09-13 08:13:41,61.05859375,9,24.4,True,False
2015-09-13 08:13:47,43.05078125,6,25.8,True,False
2015-09-13 08:13:49,15.140625,2,27.3,True,False
2015-09-13 08:13:56,48.98046875,7,25.2,True,False
2015-09-13 08:14:04,54.94921875,8,24.7,True,False
2015-09-13 08:14:10,33.5,6,20.1,True,False
2015-09-13 08:14:11,5.69921875,1,20.5,True,False
2015-09-13 08:14:15,23.6796875,4,21.3,True,False
2015-09-13 08:14:18,20.48046875,3,24.6,True,False
2015-09-13 08:14:21,18.9921875,3,22.8,True,False
2015-09-13 08:14:27,41.7109375,6,25.0,True,False
2015-09-13 08:14:33,44.95703125,6,27.0,True,False
2015-09-13 08:14:34,7.8203125,1,28.2,True,False
2015-09-13 08:14:36,15.33984375,2,27.6,True,False
2015-09-13 08:14:45,65.8125,9,26.3,True,False
2015-09-13 08:14:50,30.80859375,5,22.2,True,False
2015-09-13 08:14:51,5.30078125,1,19.1,True,False
2015-09-13 08:14:54,18.62890625,3,22.4,True,False
2015-09-13 08:14:58,27.51953125,4,24.8,True,False
2015-09-13 08:14:59,6.90234375,1,24.8,True,False
2015-09-13 08:15:01,14.0703125,2,25.3,True,False
2015-09-13 08:15:03,13.9375,2,25.1,True,False
2015-09-13 08:15:06,20.90234375,3,25.1,True,False
2015-09-13 08:15:07,6.88671875,1,24.8,True,False
2015-09-13 08:15:10,20.80078125,3,25.0,True,False
2015-09-13 08:15:17,49.0625,7,25.2,True,False
2015-09-13 08:15:18,7.5390625,1,27.1,True,False
2015-09-13 08:15:19,6.98046875,1,25.1,True,False
2015-09-13 08:15:20,7.59765625,1,27.4,True,False
2015-09-13 08:15:21,7.671875,1,27.6,True,False
2015-09-13 08:15:27,44.6875,6,26.8,True,False
2015-09-13 08:15:33,42.86328125,6,25.7,True,False
2015-09-13 08:15:39,42.91796875,6,25.8,True,False
2015-09-13 08:15:48,61.171875,9,24.5,True,False
2015-09-13 08:15:49,6.3984375,1,23.0,True,False
2015-09-13 08:15:53,26.33203125,4,23.7,True,False
2015-09-13 08:15:54,6.55859375,1,23.6,True,False
2015-09-13 08:15:55,6.59765625,1,23.8,True,False
2015-09-13 08:15:56,6.48046875,1,23.3,True,False
2015-09-13 08:15:57,6.48046875,1,23.3,True,False
2015-09-13 08:15:58,6.12109375,1,22.0,True,False
2015-09-13 08:16:00,11.2890625,2,20.3,True,False
2015-09-13 08:16:02,11.5703125,2,20.8,True,False
2015-09-13 08:16:04,12.6015625,2,22.7,True,False
2015-09-13 08:16:05,6.51953125,1,23.5,True,False
2015-09-13 08:16:13,52.73828125,8,23.7,True,False
2015-09-13 08:16:20,47.75,7,24.6,True,False
2015-09-13 08:16:21,6.7109375,1,24.2,True,False
2015-09-13 08:16:22,6.6796875,1,24.0,True,False
2015-09-13 08:16:23,6.7109375,1,24.2,True,False
2015-09-13 08:16:24,6.828125,1,24.6,True,False
2015-09-13 08:16:25,6.921875,1,24.9,True,False
2015-09-13 08:16:31,42.328125,6,25.4,True,False
2015-09-13 08:16:40,64.41015625,9,25.8,True,False
2015-09-13 08:16:42,13.0,2,23.4,True,False
2015-09-13 08:16:51,60.19140625,9,24.1,True,False
2015-09-13 08:16:52,7.1796875,1,25.8,True,False
2015-09-13 08:16:53,6.87109375,1,24.7,True,False
2015-09-13 08:16:56,22.37890625,3,26.9,True,False
2015-09-13 08:16:57,6.8515625,1,24.7,True,False
2015-09-13 08:16:59,15.13671875,2,27.2,True,False
2015-09-13 08:17:01,15.1328125,2,27.2,True,False
2015-09-13 08:17:02,7.33984375,1,26.4,True,False
2015-09-13 08:17:03,7.0,1,25.2,True,False
2015-09-13 08:17:04,7.21875,1,26.0,True,False
2015-09-13 08:17:05,7.6015625,1,27.4,True,False
2015-09-13 08:17:06,7.27734375,1,26.2,True,False
2015-09-13 08:17:09,22.890625,3,27.5,True,False
2015-09-13 08:17:10,7.2109375,1,26.0,True,False
2015-09-13 08:17:15,35.359375,5,25.5,True,False
2015-09-13 08:17:21,36.640625,6,22.0,True,False
2015-09-13 08:17:22,6.21875,1,22.4,True,False
2015-09-13 08:17:23,5.76171875,1,20.7,True,False
2015-09-13 08:17:24,5.94921875,1,21.4,True,False
2015-09-13 08:17:25,5.7890625,1,20.8,True,False
2015-09-13 08:17:26,5.6796875,1,20.4,True,False
2015-09-13 08:17:28,11.4296875,2,20.6,True,False
2015-09-13 08:17:34,35.09375,6,21.1,True,False
2015-09-13 08:17:41,49.6171875,7,25.5,True,False
2015-09-13 08:17:42,6.5390625,1,23.5,True,False
2015-09-13 08:17:45,22.59375,3,27.1,True,False
2015-09-13 08:17:48,22.77734375,3,27.3,True,False
2015-09-13 08:17:50,15.01953125,2,27.0,True,False
2015-09-13 08:17:52,15.08984375,2,27.2,True,False
2015-09-13 08:17:53,7.3203125,1,26.4,True,False
2015-09-13 08:17:54,6.83984375,1,24.6,True,False
2015-09-13 08:17:55,7.12109375,1,25.6,True,False
2015-09-13 08:17:56,7.30859375,1,26.3,True,False
2015-09-13 08:18:02,44.8203125,6,26.9,True,False
2015-09-13 08:18:06,27.83984375,4,25.1,True,False
2015-09-13 08:18:08,12.37109375,2,22.3,True,False
2015-09-13 08:18:12,27.94140625,4,25.1,True,False
2015-09-13 08:18:13,6.95703125,1,25.0,True,False
2015-09-13 08:18:18,37.25,5,26.8,True,False
2015-09-13 08:18:22,33.28125,4,30.0,True,False
2015-09-13 08:18:25,26.16015625,3,31.4,True,False
2015-09-13 08:18:26,8.53125,1,30.7,True,False
2015-09-13 08:18:27,8.6796875,1,31.2,True,False
2015-09-13 08:18:28,8.2578125,1,29.7,True,False
2015-09-13 08:18:29,8.22265625,1,29.6,True,False
2015-09-13 08:18:30,7.9375,1,28.6,True,False
2015-09-13 08:18:32,15.9296875,2,28.7,True,False
2015-09-13 08:18:33,7.8828125,1,28.4,True,False
2015-09-13 08:18:35,16.0703125,2,28.9,True,False
2015-09-13 08:18:36,7.9375,1,28.6,True,False
2015-09-13 08:18:37,7.890625,1,28.4,True,False
2015-09-13 08:18:38,7.08203125,1,25.5,True,False
2015-09-13 08:18:39,6.83984375,1,24.6,True,False
2015-09-13 08:18:41,14.390625,2,25.9,True,False
2015-09-13 08:18:42,6.95703125,1,25.0,True,False
2015-09-13 08:18:43,6.8828125,1,24.8,True,False
2015-09-13 08:18:44,7.16015625,1,25.8,True,False
2015-09-13 08:18:45,6.359375,1,22.9,True,False
2015-09-13 08:18:48,20.6875,3,24.8,True,False
2015-09-13 08:18:54,44.58203125,6,26.7,True,False
2015-09-13 08:18:55,7.25,1,26.1,True,False
2015-09-13 08:18:56,7.16796875,1,25.8,True,False
2015-09-13 08:19:00,26.0703125,4,23.5,True,False
2015-09-13 08:19:02,13.140625,2,23.7,True,False
2015-09-13 08:19:03,6.05859375,1,21.8,True,False
2015-09-13 08:19:04,6.37109375,1,22.9,True,False
2015-09-13 08:19:05,6.08203125,1,21.9,True,False
2015-09-13 08:19:06,5.98828125,1,21.6,True,False
2015-09-13 08:19:09,18.2421875,3,21.9,True,False
2015-09-13 08:19:10,6.31640625,1,22.7,True,False
2015-09-13 08:19:11,6.36328125,1,22.9,True,False
2015-09-13 08:19:12,6.41015625,1,23.1,True,False
2015-09-13 08:19:13,6.52734375,1,23.5,True,False
2015-09-13 08:19:14,6.48046875,1,23.3,True,False
2015-09-13 08:19:18,24.08984375,4,21.7,True,False
2015-09-13 08:19:22,24.94921875,4,22.5,True,False
2015-09-13 08:19:23,6.421875,1,23.1,True,False
2015-09-13 08:19:24,6.4609375,1,23.3,True,False
2015-09-13 08:19:25,6.359375,1,22.9,True,False
2015-09-13 08:19:26,6.3203125,1,22.8,True,False
2015-09-13 08:19:27,6.01953125,1,21.7,True,False
2015-09-13 08:19:37,60.48828125,10,21.8,True,False
2015-09-13 08:19:42,30.30078125,5,21.8,True,False
2015-09-13 08:19:44,12.6484375,2,22.8,True,False
2015-09-13 08:19:45,6.66015625,1,24.0,True,False
2015-09-13 08:19:46,6.58203125,1,23.7,True,False
2015-09-13 08:19:47,7.0,1,25.2,True,False
2015-09-13 08:19:48,6.7890625,1,24.4,True,False
2015-09-13 08:19:57,56.62109375,9,22.6,True,False
2015-09-13 08:20:06,60.359375,9,24.1,True,False
2015-09-13 08:20:10,24.83203125,4,22.3,True,False
2015-09-13 08:20:11,6.4765625,1,23.3,True,False
2015-09-13 08:20:12,6.11328125,1,22.0,True,False
2015-09-13 08:20:13,0.0,1,0.0,False,False
2015-09-13 08:20:14,0.0,1,0.0,False,False
2015-09-13 08:20:15,6.421875,1,23.1,True,False
2015-09-13 08:20:21,45.23046875,6,27.1,True,False
2015-09-13 08:20:27,50.5078125,6,30.3,True,False
2015-09-13 08:20:34,60.91015625,7,31.3,True,False
2015-09-13 08:20:39,43.2890625,5,31.2,True,False
2015-09-13 08:20:40,8.3203125,1,30.0,True,False
2015-09-13 08:20:41,8.2421875,1,29.7,True,False
2015-09-13 08:20:42,8.1171875,1,29.2,True,False
2015-09-13 08:20:43,8.18359375,1,29.5,True,False
2015-09-13 08:20:44,8.16796875,1,29.4,True,False
2015-09-13 08:20:46,16.19140625,2,29.1,True,False
2015-09-13 08:20:51,42.73828125,5,30.8,True,False
2015-09-13 08:20:59,67.58203125,8,30.4,True,False
2015-09-13 08:21:00,8.58984375,1,30.9,True,False
2015-09-13 08:21:07,61.1484375,7,31.4,True,False
2015-09-13 08:21:13,48.3984375,6,29.0,True,False
2015-09-13 08:21:21,59.34375,8,26.7,True,False
2015-09-13 08:21:27,46.52734375,6,27.9,True,False
2015-09-13 08:21:28,7.7890625,1,28.0,True,False
2015-09-13 08:21:32,32.28125,4,29.1,True,False
2015-09-13 08:21:38,47.390625,6,28.4,True,False
2015-09-13 08:21:40,15.87109375,2,28.6,True,False
2015-09-13 08:21:46,50.09765625,6,30.1,True,False
2015-09-13 08:21:49,24.75,3,29.7,True,False
2015-09-13 08:21:57,64.62109375,8,29.1,True,False
2015-09-13 08:22:05,63.69921875,8,28.7,True,False
2015-09-13 08:22:06,7.41015625,1,26.7,True,False
2015-09-13 08:22:07,8.08984375,1,29.1,True,False
2015-09-13 08:22:08,7.94921875,1,28.6,True,False
2015-09-13 08:22:09,8.33203125,1,30.0,True,False
2015-09-13 08:22:11,16.37109375,2,29.5,True,False
2015-09-13 08:22:18,58.41796875,7,30.0,True,False
2015-09-13 08:22:24,51.921875,6,31.2,True,False
2015-09-13 08:22:25,9.6875,1,34.9,True,False
2015-09-13 08:22:26,10.890625,1,39.2,True,False
2015-09-13 08:22:27,10.44921875,1,37.6,True,False
2015-09-13 08:22:28,10.51171875,1,37.8,True,False
2015-09-13 08:22:29,10.37109375,1,37.3,True,False
2015-09-13 08:22:30,10.4765625,1,37.7,True,False
2015-09-13 08:22:31,10.87109375,1,39.1,True,False
2015-09-13 08:22:32,11.33203125,1,40.8,True,False
2015-09-13 08:22:33,10.140625,1,36.5,True,False
2015-09-13 08:22:40,68.83984375,7,35.4,True,False
2015-09-13 08:22:43,25.33984375,3,30.4,True,False
2015-09-13 08:22:44,7.66015625,1,27.6,True,False
2015-09-13 08:22:45,7.26953125,1,26.2,True,False
2015-09-13 08:22:46,7.7890625,1,28.0,True,False
2015-09-13 08:22:47,6.828125,1,24.6,True,False
2015-09-13 08:22:48,6.9921875,1,25.2,True,False
2015-09-13 08:22:51,21.9375,3,26.3,True,False
2015-09-13 08:22:52,7.43359375,1,26.8,True,False
2015-09-13 08:22:53,7.19921875,1,25.9,True,False
2015-09-13 08:22:54,7.27734375,1,26.2,True,False
2015-09-13 08:22:55,6.83984375,1,24.6,True,False
2015-09-13 08:22:56,7.2734375,1,26.2,True,False
2015-09-13 08:22:59,21.66796875,3,26.0,True,False
2015-09-13 08:23:06,57.359375,7,29.5,True,False
2015-09-13 08:23:14,61.5703125,8,27.7,True,False
2015-09-13 08:23:15,7.7421875,1,27.9,True,False
2015-09-13 08:23:23,62.1171875,8,28.0,True,False
2015-09-13 08:23:24,7.0,1,25.2,True,False
2015-09-13 08:23:25,8.421875,1,30.3,True,False
2015-09-13 08:23:26,8.2578125,1,29.7,True,False
2015-09-13 08:23:34,60.29296875,8,27.1,True,False
2015-09-13 08:23:36,15.2890625,2,27.5,True,False
2015-09-13 08:23:41,37.91796875,5,27.3,True,False
2015-09-13 08:23:44,22.55078125,3,27.1,True,False
2015-09-13 08:23:50,49.23046875,6,29.5,True,False
2015-09-13 08:23:53,24.58984375,3,29.5,True,False
2015-09-13 08:23:54,8.3203125,1,30.0,True,False
2015-09-13 08:23:55,7.9921875,1,28.8,True,False
2015-09-13 08:23:56,7.90625,1,28.5,True,False
2015-09-13 08:23:57,7.80078125,1,28.1,True,False
2015-09-13 08:24:02,40.359375,5,29.1,True,False
2015-09-13 08:24:10,62.8515625,8,28.3,True,False
2015-09-13 08:24:11,8.19921875,1,29.5,True,False
2015-09-13 08:24:19,62.65234375,8,28.2,True,False
2015-09-13 08:24:26,52.75,7,27.1,True,False
2015-09-13 08:24:28,15.13671875,2,27.2,True,False
2015-09-13 08:24:29,8.09375,1,29.1,True,False
2015-09-13 08:24:30,7.25,1,26.1,True,False
2015-09-13 08:24:31,7.3984375,1,26.6,True,False
2015-09-13 08:24:32,6.80859375,1,24.5,True,False
2015-09-13 08:24:34,11.8125,2,21.3,True,False
2015-09-13 08:24:39,30.44921875,5,21.9,True,False
2015-09-13 08:24:40,6.23828125,1,22.5,True,False
2015-09-13 08:24:42,13.51953125,2,24.3,True,False
2015-09-13 08:24:50,52.5234375,8,23.6,True,False
2015-09-13 08:24:58,58.33984375,8,26.3,True,False
2015-09-13 08:24:59,7.359375,1,26.5,True,False
2015-09-13 08:25:00,7.27734375,1,26.2,True,False
2015-09-13 08:25:01,7.6015625,1,27.4,True,False
2015-09-13 08:25:02,7.51953125,1,27.1,True,False
2015-09-13 08:25:11,65.98046875,9,26.4,True,False
2015-09-13 08:25:12,6.609375,1,23.8,True,False
2015-09-13 08:25:22,66.5390625,10,24.0,True,False
2015-09-13 08:25:23,6.4609375,1,23.3,True,False
2015-09-13 08:25:26,21.0,3,25.2,True,False
2015-09-13 08:25:27,7.26953125,1,26.2,True,False
2015-09-13 08:25:28,7.4921875,1,27.0,True,False
2015-09-13 08:25:29,6.9296875,1,24.9,True,False
2015-09-13 08:25:30,6.84765625,1,24.7,True,False
2015-09-13 08:25:33,20.5,3,24.6,True,False
2015-09-13 08:25:41,56.48046875,8,25.4,True,False
2015-09-13 08:25:48,43.5,7,22.4,True,False
2015-09-13 08:25:49,6.25,1,22.5,True,False
2015-09-13 08:25:50,6.47265625,1,23.3,True,False
2015-09-13 08:25:51,6.1484375,1,22.1,True,False
2015-09-13 08:25:52,6.109375,1,22.0,True,False
2015-09-13 08:25:55,19.8203125,3,23.8,True,False
2015-09-13 08:25:56,7.19921875,1,25.9,True,False
2015-09-13 08:26:02,38.25,6,23.0,True,False
2015-09-13 08:26:03,6.33984375,1,22.8,True,False
2015-09-13 08:26:04,6.9296875,1,24.9,True,False
2015-09-13 08:26:05,6.91015625,1,24.9,True,False
2015-09-13 08:26:06,7.2109375,1,26.0,True,False
2015-09-13 08:26:10,25.91015625,4,23.3,True,False
2015-09-13 08:26:12,12.8203125,2,23.1,True,False
2015-09-13 08:26:16,27.51953125,4,24.8,True,False
2015-09-13 08:26:21,36.96875,5,26.6,True,False
