time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks,distance_diff,speed,moving
2015-09-13 11:05:08,130.19999694824222,93,93804.921875,134,53.4042907319963,-6.359691582620144,6.0,False,7.873697916686069,28.34531249999975,True
2015-09-13 11:05:09,129.80000305175778,58,93812.3984375,134,53.404248738661394,-6.359603824093938,1.0,False,7.4765625,27.86874999997647,True
2015-09-13 11:05:10,129.19999694824222,72,93820.0625,133,53.40420967899264,-6.3595091085880995,1.0,False,7.6640625,27.617187500023036,True
2015-09-13 11:05:11,128.80000305175778,90,93828.0625,133,53.404170284047716,-6.359408190473914,1.0,False,8.0,27.768749999999752,True
2015-09-13 11:05:12,128.39999389648438,89,93835.9609375,134,53.40413700789213,-6.3593032490462065,1.0,False,7.8984375,28.27499999999975,True
2015-09-13 11:05:13,128.39999389648438,89,93843.7421875,134,53.40411152690649,-6.35919445194304,1.0,False,7.78125,28.41562499999975,True
2015-09-13 11:05:14,128.39999389648438,87,93851.2109375,134,53.40409270953386,-6.359086534939706,0.0,False,7.46875,27.77812499999975,True
2015-09-13 11:05:15,128.39999389648438,85,93858.6796875,134,53.40407389216124,-6.358978617936372,2.0,False,7.46875,27.26249999999975,True
2015-09-13 11:05:16,128.39999389648438,71,93865.80729166669,134,53.404049417003996,-6.358880382031201,0.0,False,7.127604166686069,26.47812500002303,True
2015-09-13 11:05:17,128.39999389648438,57,93872.93489583331,134,53.40402494184672,-6.358782146126032,0.0,False,7.127604166627862,26.068749999976465,True
2015-09-13 11:05:18,128.39999389648438,43,93880.0625,134,53.404000466689475,-6.358683910220861,3.0,False,7.127604166686069,25.659374999999752,True
2015-09-13 11:05:19,128.39999389648438,22,93886.859375,133,53.403953737579286,-6.3586196629330525,0.0,False,6.796875,25.262499999976466,True
2015-09-13 11:05:20,128.39999389648438,0,93893.65625,132,53.403907008469105,-6.358555415645242,2.0,False,6.796875,24.86562500002303,True
2015-09-13 11:05:21,128.39999389648438,29,93900.9296875,132,53.40384456329047,-6.358566423878074,0.0,False,7.2734375,25.04062499999975,True
2015-09-13 11:05:22,128.39999389648438,59,93908.203125,131,53.40378211811184,-6.3585774321109065,0.0,False,7.2734375,25.612499999999752,True
2015-09-13 11:05:23,128.39999389648438,88,93915.4765625,131,53.403719672933214,-6.358588440343738,3.0,False,7.2734375,26.18437499999975,True
2015-09-13 11:05:24,128.39999389648438,90,93924.08333333331,131,53.403671840205796,-6.358688101172447,0.0,False,8.60677083331393,27.784374999976468,True
2015-09-13 11:05:25,128.39999389648438,93,93932.69010416669,131,53.40362400747836,-6.358787762001157,0.0,False,8.606770833372138,29.38437500002303,True
2015-09-13 11:05:26,128.39999389648438,95,93941.296875,131,53.40357617475093,-6.358887422829866,3.0,False,8.60677083331393,30.984374999999748,True
